id,annee,sexe,age,tranche_age,annee_naissance,categorie_socioprofessionnelle,region,niveau_etudes,origine,salaire_annuel_brut
1722,2018,Homme,33,25-34,1985,"Artisans, commerçants, chefs d'entreprise",Nouvelle-Aquitaine,Brevet des collèges,Afrique Subsaharienne,37061
1723,2018,Femme,74,65+,1944,Professions intermédiaires,Occitanie,Bac+5 (Master),Europe,26149
1724,2018,Homme,42,35-44,1976,Cadres et professions intellectuelles supérieures,Grand Est,"Bac+2 (DUT, BTS)",Europe,37231
1725,2018,Homme,41,35-44,1977,Agriculteurs exploitants,Bretagne,Baccalauréat,Asie,35582
1726,2018,Homme,73,65+,1945,Professions intermédiaires,Bretagne,"Bac+2 (DUT, BTS)",Europe,32383
1727,2018,Femme,59,55-65,1959,Agriculteurs exploitants,Normandie,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,24304
1728,2018,Homme,79,65+,1939,Employés,Grand Est,Baccalauréat,Afrique Subsaharienne,32036
1729,2018,Homme,77,65+,1941,Ouvriers,Nouvelle-Aquitaine,Brevet des collèges,Afrique du Nord,28442
1730,2018,Homme,57,55-65,1961,Cadres et professions intellectuelles supérieures,Auvergne-Rhône-Alpes,Baccalauréat,DOM-TOM,34065
1731,2018,Femme,60,55-65,1958,Agriculteurs exploitants,Grand Est,Brevet des collèges,DOM-TOM,25625
1732,2018,Homme,32,25-34,1986,Cadres et professions intellectuelles supérieures,Hauts-de-France,Sans diplôme,Asie,31914
1733,2018,Femme,34,25-34,1984,Cadres et professions intellectuelles supérieures,Nouvelle-Aquitaine,Sans diplôme,DOM-TOM,23799
1734,2018,Femme,62,55-65,1956,Employés,DOM-TOM,Sans diplôme,Asie,23602
1735,2018,Homme,18,18-24,2000,Agriculteurs exploitants,Île-de-France,Bac+8 et plus (Doctorat),Afrique Subsaharienne,30153
1736,2018,Homme,60,55-65,1958,Professions intermédiaires,Provence-Alpes-Côte d'Azur,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,33626
1737,2018,Femme,61,55-65,1957,Employés,Corse,Bac+5 (Master),Afrique du Nord,23264
1738,2018,Femme,61,55-65,1957,"Artisans, commerçants, chefs d'entreprise",Provence-Alpes-Côte d'Azur,Brevet des collèges,Afrique Subsaharienne,32659
1739,2018,Homme,51,45-54,1967,Employés,Bretagne,CAP ou BEP,Amérique et Océanie,36231
1740,2018,Femme,31,25-34,1987,Sans activité professionnelle,Centre-Val de Loire,"Bac+2 (DUT, BTS)",Amérique et Océanie,29617
1741,2018,Femme,80,65+,1938,Ouvriers,Bourgogne-Franche-Comté,Sans diplôme,Asie,33217
1742,2018,Homme,76,65+,1942,Agriculteurs exploitants,Centre-Val de Loire,"Bac+2 (DUT, BTS)",France métropolitaine,34155
1743,2018,Homme,45,45-54,1973,"Artisans, commerçants, chefs d'entreprise",DOM-TOM,Sans diplôme,Afrique du Nord,41075
1744,2018,Homme,19,18-24,1999,Agriculteurs exploitants,Bretagne,Brevet des collèges,Europe,38073
1745,2018,Femme,70,65+,1948,Cadres et professions intellectuelles supérieures,Pays de la Loire,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,29621
1746,2018,Homme,22,18-24,1996,Professions intermédiaires,Bretagne,CAP ou BEP,Europe,35533
1747,2018,Femme,34,25-34,1984,Cadres et professions intellectuelles supérieures,Corse,Bac+3 (Licence),Asie,23722
1748,2018,Femme,55,55-65,1963,Professions intermédiaires,Occitanie,Brevet des collèges,Afrique du Nord,27334
1749,2018,Femme,57,55-65,1961,Employés,Grand Est,Baccalauréat,DOM-TOM,30746
1750,2018,Femme,79,65+,1939,"Artisans, commerçants, chefs d'entreprise",Occitanie,"Bac+2 (DUT, BTS)",Asie,26410
1751,2018,Homme,80,65+,1938,Sans activité professionnelle,Normandie,CAP ou BEP,Asie,32393
1752,2018,Homme,24,18-24,1994,"Artisans, commerçants, chefs d'entreprise",Auvergne-Rhône-Alpes,Bac+8 et plus (Doctorat),Afrique Subsaharienne,41649
1753,2018,Femme,65,65+,1953,Agriculteurs exploitants,Grand Est,Bac+3 (Licence),Afrique du Nord,28955
1754,2018,Homme,76,65+,1942,Cadres et professions intellectuelles supérieures,Grand Est,Bac+5 (Master),Afrique du Nord,28321
1755,2018,Homme,62,55-65,1956,"Artisans, commerçants, chefs d'entreprise",Provence-Alpes-Côte d'Azur,Bac+5 (Master),Asie,32292
1756,2018,Femme,84,65+,1934,Employés,Hauts-de-France,Sans diplôme,Amérique et Océanie,31952
1757,2018,Homme,72,65+,1946,Sans activité professionnelle,Occitanie,Baccalauréat,Amérique et Océanie,33804
1758,2018,Femme,77,65+,1941,Retraités,Auvergne-Rhône-Alpes,Brevet des collèges,Asie,25544
1759,2018,Femme,78,65+,1940,Sans activité professionnelle,DOM-TOM,Bac+3 (Licence),Europe,27771
1760,2018,Homme,79,65+,1939,Sans activité professionnelle,Provence-Alpes-Côte d'Azur,Bac+3 (Licence),Amérique et Océanie,39741
1761,2018,Femme,71,65+,1947,Cadres et professions intellectuelles supérieures,Grand Est,Bac+8 et plus (Doctorat),Asie,27338
1762,2018,Homme,34,25-34,1984,Ouvriers,Grand Est,Bac+5 (Master),Asie,34126
1763,2018,Femme,60,55-65,1958,Retraités,Centre-Val de Loire,Brevet des collèges,Asie,32329
1764,2018,Femme,33,25-34,1985,Professions intermédiaires,Occitanie,Brevet des collèges,France métropolitaine,24117
1765,2018,Homme,76,65+,1942,Agriculteurs exploitants,Pays de la Loire,CAP ou BEP,Afrique du Nord,39070
1766,2018,Homme,25,25-34,1993,"Artisans, commerçants, chefs d'entreprise",Pays de la Loire,Sans diplôme,Afrique du Nord,34144
1767,2018,Homme,23,18-24,1995,"Artisans, commerçants, chefs d'entreprise",Bretagne,CAP ou BEP,Afrique Subsaharienne,40045
1768,2018,Femme,72,65+,1946,Sans activité professionnelle,Bretagne,Brevet des collèges,France métropolitaine,32634
1769,2018,Homme,81,65+,1937,Ouvriers,Normandie,Sans diplôme,DOM-TOM,30833
1770,2018,Homme,38,35-44,1980,Ouvriers,Occitanie,Bac+8 et plus (Doctorat),Afrique du Nord,36910
1771,2018,Femme,46,45-54,1972,Agriculteurs exploitants,Corse,Bac+3 (Licence),Afrique du Nord,29687
1772,2018,Homme,43,35-44,1975,Professions intermédiaires,Nouvelle-Aquitaine,Baccalauréat,Europe,28705
1773,2018,Homme,25,25-34,1993,Professions intermédiaires,Provence-Alpes-Côte d'Azur,Bac+5 (Master),Amérique et Océanie,39473
1774,2018,Femme,44,35-44,1974,Agriculteurs exploitants,Occitanie,Baccalauréat,Afrique du Nord,34757
1775,2018,Femme,35,35-44,1983,Cadres et professions intellectuelles supérieures,Normandie,Baccalauréat,DOM-TOM,33149
1776,2018,Femme,31,25-34,1987,Ouvriers,Nouvelle-Aquitaine,"Bac+2 (DUT, BTS)",Asie,23893
1777,2018,Homme,74,65+,1944,Retraités,Corse,Bac+5 (Master),Amérique et Océanie,29381
1778,2018,Femme,37,35-44,1981,"Artisans, commerçants, chefs d'entreprise",Bretagne,Bac+5 (Master),France métropolitaine,33872
1779,2018,Homme,74,65+,1944,Sans activité professionnelle,Bourgogne-Franche-Comté,Bac+8 et plus (Doctorat),Amérique et Océanie,41840
1780,2018,Homme,55,55-65,1963,Ouvriers,DOM-TOM,"Bac+2 (DUT, BTS)",Amérique et Océanie,37158
1781,2018,Homme,24,18-24,1994,Retraités,Hauts-de-France,Baccalauréat,Amérique et Océanie,29845
1782,2018,Homme,84,65+,1934,"Artisans, commerçants, chefs d'entreprise",Occitanie,Sans diplôme,Afrique Subsaharienne,32865
1783,2018,Femme,60,55-65,1958,Employés,Île-de-France,Bac+5 (Master),DOM-TOM,31649
1784,2018,Homme,76,65+,1942,Professions intermédiaires,Nouvelle-Aquitaine,CAP ou BEP,Afrique du Nord,41014
1785,2018,Femme,42,35-44,1976,"Artisans, commerçants, chefs d'entreprise",Normandie,Brevet des collèges,Asie,34753
1786,2018,Femme,38,35-44,1980,Ouvriers,Hauts-de-France,Brevet des collèges,Europe,32897
1787,2018,Homme,45,45-54,1973,Professions intermédiaires,Nouvelle-Aquitaine,"Bac+2 (DUT, BTS)",DOM-TOM,39146
1788,2018,Femme,80,65+,1938,Ouvriers,Bourgogne-Franche-Comté,Baccalauréat,Asie,26085
1789,2018,Homme,20,18-24,1998,Ouvriers,Centre-Val de Loire,Brevet des collèges,DOM-TOM,39017
1790,2018,Homme,70,65+,1948,Sans activité professionnelle,Hauts-de-France,"Bac+2 (DUT, BTS)",Amérique et Océanie,38115
1791,2018,Femme,75,65+,1943,Employés,Provence-Alpes-Côte d'Azur,CAP ou BEP,Asie,29589
1792,2018,Homme,82,65+,1936,Cadres et professions intellectuelles supérieures,Grand Est,Bac+5 (Master),Asie,40517
1793,2018,Homme,40,35-44,1978,Ouvriers,Normandie,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,28406
1794,2018,Femme,26,25-34,1992,Retraités,Normandie,CAP ou BEP,Asie,24269
1795,2018,Femme,36,35-44,1982,Retraités,Île-de-France,Bac+3 (Licence),France métropolitaine,29283
1796,2018,Homme,49,45-54,1969,Agriculteurs exploitants,Hauts-de-France,CAP ou BEP,Afrique Subsaharienne,32427
1797,2018,Homme,73,65+,1945,Cadres et professions intellectuelles supérieures,DOM-TOM,Baccalauréat,Afrique Subsaharienne,34123
1798,2018,Homme,68,65+,1950,Agriculteurs exploitants,Hauts-de-France,Baccalauréat,Afrique du Nord,28637
1799,2018,Homme,66,65+,1952,Professions intermédiaires,Grand Est,CAP ou BEP,Asie,40919
1800,2018,Femme,18,18-24,2000,Employés,Bourgogne-Franche-Comté,Sans diplôme,Afrique du Nord,28723
1801,2018,Homme,80,65+,1938,Employés,Corse,CAP ou BEP,Afrique Subsaharienne,30325
1802,2018,Femme,73,65+,1945,Employés,Centre-Val de Loire,Bac+8 et plus (Doctorat),DOM-TOM,33430
1803,2018,Femme,83,65+,1935,"Artisans, commerçants, chefs d'entreprise",Auvergne-Rhône-Alpes,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,27833
1804,2018,Homme,53,45-54,1965,Cadres et professions intellectuelles supérieures,Bourgogne-Franche-Comté,"Bac+2 (DUT, BTS)",Asie,42108
1805,2018,Homme,64,55-65,1954,Agriculteurs exploitants,Nouvelle-Aquitaine,"Bac+2 (DUT, BTS)",France métropolitaine,35595
1806,2018,Femme,52,45-54,1966,Ouvriers,DOM-TOM,CAP ou BEP,Afrique du Nord,25707
1807,2018,Femme,55,55-65,1963,Sans activité professionnelle,Centre-Val de Loire,Baccalauréat,DOM-TOM,28364
1808,2018,Femme,81,65+,1937,Sans activité professionnelle,Nouvelle-Aquitaine,"Bac+2 (DUT, BTS)",France métropolitaine,25430
1809,2018,Homme,48,45-54,1970,Ouvriers,Provence-Alpes-Côte d'Azur,CAP ou BEP,France métropolitaine,37201
1810,2018,Femme,52,45-54,1966,Cadres et professions intellectuelles supérieures,Pays de la Loire,Bac+8 et plus (Doctorat),DOM-TOM,34539
1811,2018,Femme,37,35-44,1981,"Artisans, commerçants, chefs d'entreprise",Auvergne-Rhône-Alpes,CAP ou BEP,DOM-TOM,25606
1812,2018,Homme,51,45-54,1967,Sans activité professionnelle,Île-de-France,Bac+5 (Master),Amérique et Océanie,38026
1813,2018,Femme,56,55-65,1962,Employés,Occitanie,Sans diplôme,France métropolitaine,25886
1814,2018,Homme,50,45-54,1968,Agriculteurs exploitants,Grand Est,Bac+5 (Master),Amérique et Océanie,34783
1815,2018,Homme,76,65+,1942,"Artisans, commerçants, chefs d'entreprise",Auvergne-Rhône-Alpes,Sans diplôme,Asie,36117
1816,2018,Femme,51,45-54,1967,Ouvriers,Normandie,Brevet des collèges,Europe,30011
1817,2018,Femme,19,18-24,1999,Cadres et professions intellectuelles supérieures,Île-de-France,Brevet des collèges,Asie,32785
1818,2018,Homme,42,35-44,1976,Agriculteurs exploitants,Provence-Alpes-Côte d'Azur,"Bac+2 (DUT, BTS)",France métropolitaine,39301
1819,2018,Femme,65,65+,1953,Agriculteurs exploitants,Normandie,CAP ou BEP,Amérique et Océanie,25408
1820,2018,Homme,42,35-44,1976,Sans activité professionnelle,Normandie,Bac+5 (Master),Europe,31761
1821,2018,Femme,40,35-44,1978,Cadres et professions intellectuelles supérieures,Nouvelle-Aquitaine,Bac+3 (Licence),Europe,29319
1822,2018,Femme,63,55-65,1955,Cadres et professions intellectuelles supérieures,Île-de-France,Baccalauréat,DOM-TOM,25263
1823,2018,Femme,43,35-44,1975,Professions intermédiaires,Nouvelle-Aquitaine,Baccalauréat,Amérique et Océanie,32121
1824,2018,Femme,46,45-54,1972,Ouvriers,Occitanie,Bac+3 (Licence),DOM-TOM,25175
1825,2018,Femme,68,65+,1950,Employés,Bretagne,Brevet des collèges,France métropolitaine,27433
1826,2018,Femme,40,35-44,1978,"Artisans, commerçants, chefs d'entreprise",Pays de la Loire,Brevet des collèges,Asie,25688
1827,2018,Homme,38,35-44,1980,Sans activité professionnelle,DOM-TOM,Sans diplôme,DOM-TOM,30196
1828,2018,Homme,54,45-54,1964,Ouvriers,Provence-Alpes-Côte d'Azur,Baccalauréat,France métropolitaine,36128
1829,2018,Femme,49,45-54,1969,Agriculteurs exploitants,Nouvelle-Aquitaine,Bac+5 (Master),Asie,23729
1830,2018,Homme,83,65+,1935,Cadres et professions intellectuelles supérieures,Normandie,Sans diplôme,Amérique et Océanie,41025
1831,2018,Femme,66,65+,1952,Employés,Normandie,Bac+5 (Master),Asie,28568
1832,2018,Homme,21,18-24,1997,Cadres et professions intellectuelles supérieures,Occitanie,Bac+3 (Licence),Afrique Subsaharienne,31466
1833,2018,Homme,83,65+,1935,Ouvriers,Auvergne-Rhône-Alpes,Bac+3 (Licence),Amérique et Océanie,39118
1834,2018,Homme,26,25-34,1992,Agriculteurs exploitants,Auvergne-Rhône-Alpes,Bac+3 (Licence),Europe,38860
1835,2018,Femme,39,35-44,1979,Agriculteurs exploitants,Provence-Alpes-Côte d'Azur,Baccalauréat,DOM-TOM,32132
1836,2018,Femme,27,25-34,1991,Sans activité professionnelle,Bourgogne-Franche-Comté,Bac+3 (Licence),Amérique et Océanie,24017
1837,2018,Homme,45,45-54,1973,Sans activité professionnelle,Hauts-de-France,CAP ou BEP,Asie,41895
1838,2018,Femme,35,35-44,1983,Sans activité professionnelle,Bretagne,Bac+8 et plus (Doctorat),Europe,34088
1839,2018,Homme,75,65+,1943,Retraités,Auvergne-Rhône-Alpes,Bac+8 et plus (Doctorat),Amérique et Océanie,37736
1840,2018,Femme,64,55-65,1954,Professions intermédiaires,DOM-TOM,Bac+5 (Master),DOM-TOM,25593
1841,2018,Femme,56,55-65,1962,Retraités,Provence-Alpes-Côte d'Azur,"Bac+2 (DUT, BTS)",France métropolitaine,30668
1842,2018,Homme,61,55-65,1957,Ouvriers,Bretagne,Brevet des collèges,Asie,31385
1843,2018,Femme,37,35-44,1981,Professions intermédiaires,Bretagne,CAP ou BEP,Europe,24439
1844,2018,Femme,44,35-44,1974,Agriculteurs exploitants,Normandie,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,26755
1845,2018,Homme,69,65+,1949,Retraités,Hauts-de-France,Brevet des collèges,Afrique du Nord,36233
1846,2018,Femme,66,65+,1952,Ouvriers,Provence-Alpes-Côte d'Azur,Brevet des collèges,Afrique du Nord,32560
1847,2018,Femme,79,65+,1939,Professions intermédiaires,Centre-Val de Loire,Bac+3 (Licence),DOM-TOM,29749
1848,2018,Femme,38,35-44,1980,Agriculteurs exploitants,Grand Est,CAP ou BEP,Afrique Subsaharienne,28601
1849,2018,Homme,55,55-65,1963,Retraités,Hauts-de-France,Baccalauréat,France métropolitaine,34150
1850,2018,Homme,57,55-65,1961,Professions intermédiaires,Pays de la Loire,Bac+5 (Master),DOM-TOM,41447
1851,2018,Homme,40,35-44,1978,Sans activité professionnelle,Corse,Brevet des collèges,Asie,34597
1852,2018,Homme,61,55-65,1957,Retraités,Normandie,"Bac+2 (DUT, BTS)",France métropolitaine,39096
1853,2018,Homme,60,55-65,1958,Cadres et professions intellectuelles supérieures,Nouvelle-Aquitaine,Bac+5 (Master),Afrique du Nord,31724
1854,2018,Femme,40,35-44,1978,Sans activité professionnelle,Provence-Alpes-Côte d'Azur,Bac+5 (Master),Afrique du Nord,27293
1855,2018,Homme,35,35-44,1983,Sans activité professionnelle,Bretagne,Baccalauréat,Amérique et Océanie,34307
1856,2018,Femme,25,25-34,1993,Cadres et professions intellectuelles supérieures,Pays de la Loire,Baccalauréat,Europe,23986
1857,2018,Femme,69,65+,1949,Ouvriers,Bretagne,"Bac+2 (DUT, BTS)",Europe,30194
1858,2018,Femme,19,18-24,1999,Retraités,Pays de la Loire,Brevet des collèges,Europe,23399
1859,2018,Femme,51,45-54,1967,Retraités,Provence-Alpes-Côte d'Azur,Baccalauréat,Asie,32667
1860,2018,Femme,59,55-65,1959,Employés,Centre-Val de Loire,"Bac+2 (DUT, BTS)",Europe,23737
1861,2018,Femme,79,65+,1939,"Artisans, commerçants, chefs d'entreprise",Grand Est,"Bac+2 (DUT, BTS)",DOM-TOM,31396
1862,2018,Homme,45,45-54,1973,Agriculteurs exploitants,Nouvelle-Aquitaine,Bac+5 (Master),DOM-TOM,41869
1863,2018,Homme,21,18-24,1997,"Artisans, commerçants, chefs d'entreprise",Centre-Val de Loire,"Bac+2 (DUT, BTS)",France métropolitaine,33589
1864,2018,Homme,42,35-44,1976,Agriculteurs exploitants,Île-de-France,Baccalauréat,France métropolitaine,36535
1865,2018,Homme,50,45-54,1968,Retraités,Normandie,Baccalauréat,Amérique et Océanie,32078
1866,2018,Homme,71,65+,1947,Sans activité professionnelle,Auvergne-Rhône-Alpes,Bac+3 (Licence),Asie,31866
1867,2018,Femme,80,65+,1938,Employés,Nouvelle-Aquitaine,Sans diplôme,Europe,26477
1868,2018,Femme,54,45-54,1964,Cadres et professions intellectuelles supérieures,Pays de la Loire,Bac+8 et plus (Doctorat),DOM-TOM,31271
1869,2018,Femme,82,65+,1936,Agriculteurs exploitants,Île-de-France,Bac+8 et plus (Doctorat),Afrique du Nord,34137
1870,2018,Femme,38,35-44,1980,Employés,Grand Est,Baccalauréat,Europe,23511
1871,2018,Homme,43,35-44,1975,"Artisans, commerçants, chefs d'entreprise",Corse,Sans diplôme,DOM-TOM,34145
1872,2018,Femme,29,25-34,1989,Agriculteurs exploitants,Provence-Alpes-Côte d'Azur,Bac+8 et plus (Doctorat),Asie,27267
1873,2018,Homme,61,55-65,1957,Professions intermédiaires,Bourgogne-Franche-Comté,Bac+3 (Licence),DOM-TOM,35345
1874,2018,Homme,26,25-34,1992,Cadres et professions intellectuelles supérieures,Île-de-France,Bac+3 (Licence),Asie,32273
1875,2018,Femme,76,65+,1942,Sans activité professionnelle,Corse,Bac+3 (Licence),DOM-TOM,26142
1876,2018,Femme,78,65+,1940,Agriculteurs exploitants,Nouvelle-Aquitaine,Sans diplôme,Afrique du Nord,27661
1877,2018,Femme,71,65+,1947,Agriculteurs exploitants,Hauts-de-France,Sans diplôme,Amérique et Océanie,23653
1878,2018,Femme,83,65+,1935,Agriculteurs exploitants,Île-de-France,Bac+5 (Master),DOM-TOM,24033
1879,2018,Homme,18,18-24,2000,Retraités,Hauts-de-France,"Bac+2 (DUT, BTS)",Asie,33766
1880,2018,Femme,37,35-44,1981,Ouvriers,Auvergne-Rhône-Alpes,Bac+3 (Licence),Afrique du Nord,28019
1881,2018,Femme,71,65+,1947,Agriculteurs exploitants,Grand Est,Brevet des collèges,DOM-TOM,29786
1882,2018,Homme,42,35-44,1976,Ouvriers,Corse,Bac+3 (Licence),Europe,30343
1883,2018,Femme,59,55-65,1959,Ouvriers,Corse,Sans diplôme,France métropolitaine,24809
1884,2018,Homme,65,65+,1953,Professions intermédiaires,Grand Est,Baccalauréat,DOM-TOM,31440
1885,2018,Femme,74,65+,1944,Employés,Nouvelle-Aquitaine,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,27498
1886,2018,Femme,75,65+,1943,Sans activité professionnelle,Centre-Val de Loire,Baccalauréat,Afrique du Nord,24371
1887,2018,Femme,55,55-65,1963,Retraités,Hauts-de-France,Baccalauréat,Europe,31868
1888,2018,Femme,23,18-24,1995,Employés,Auvergne-Rhône-Alpes,Bac+8 et plus (Doctorat),Europe,34623
1889,2018,Homme,47,45-54,1971,Professions intermédiaires,Grand Est,Baccalauréat,Asie,41020
1890,2018,Homme,25,25-34,1993,Agriculteurs exploitants,Bourgogne-Franche-Comté,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,38667
1891,2018,Homme,22,18-24,1996,Employés,Normandie,Sans diplôme,Europe,28385
1892,2018,Femme,29,25-34,1989,Retraités,DOM-TOM,Baccalauréat,Asie,31757
1893,2018,Femme,22,18-24,1996,Agriculteurs exploitants,Bretagne,Bac+5 (Master),DOM-TOM,31169
1894,2018,Femme,57,55-65,1961,Cadres et professions intellectuelles supérieures,Normandie,Bac+8 et plus (Doctorat),Afrique du Nord,29250
1895,2018,Femme,60,55-65,1958,Sans activité professionnelle,Pays de la Loire,Bac+5 (Master),France métropolitaine,29125
1896,2018,Homme,23,18-24,1995,Employés,Normandie,Bac+5 (Master),Amérique et Océanie,30599
1897,2018,Femme,43,35-44,1975,Retraités,Hauts-de-France,Baccalauréat,Amérique et Océanie,29584
1898,2018,Homme,20,18-24,1998,Ouvriers,Grand Est,CAP ou BEP,Asie,36022
1899,2018,Femme,49,45-54,1969,Agriculteurs exploitants,Centre-Val de Loire,"Bac+2 (DUT, BTS)",Asie,32641
1900,2018,Femme,64,55-65,1954,Cadres et professions intellectuelles supérieures,Île-de-France,Sans diplôme,Afrique du Nord,26030
1901,2018,Femme,62,55-65,1956,Retraités,Pays de la Loire,Brevet des collèges,DOM-TOM,26044
1902,2018,Femme,45,45-54,1973,Ouvriers,Nouvelle-Aquitaine,Bac+5 (Master),France métropolitaine,31254
1903,2018,Homme,29,25-34,1989,Employés,Bretagne,Sans diplôme,Amérique et Océanie,30274
1904,2018,Femme,19,18-24,1999,Sans activité professionnelle,Pays de la Loire,Bac+5 (Master),Europe,24897
1905,2018,Femme,32,25-34,1986,"Artisans, commerçants, chefs d'entreprise",Centre-Val de Loire,Baccalauréat,Asie,32288
1906,2018,Femme,54,45-54,1964,Cadres et professions intellectuelles supérieures,DOM-TOM,Baccalauréat,Europe,30357
1907,2018,Femme,49,45-54,1969,"Artisans, commerçants, chefs d'entreprise",Normandie,Sans diplôme,France métropolitaine,26449
1908,2018,Femme,73,65+,1945,Employés,Hauts-de-France,Baccalauréat,Europe,27656
1909,2018,Homme,46,45-54,1972,Agriculteurs exploitants,Centre-Val de Loire,Bac+8 et plus (Doctorat),Afrique Subsaharienne,32594
1910,2018,Homme,24,18-24,1994,Cadres et professions intellectuelles supérieures,Pays de la Loire,Sans diplôme,Amérique et Océanie,42058
1911,2018,Homme,75,65+,1943,Retraités,Pays de la Loire,Baccalauréat,Asie,37851
